0;0.0829626491105439;0.330798096541357;0
0.01;0.0862567126667609;0.327688209233175;0
0.02;0.0895192584628057;0.324485438815863;0
0.03;0.0927493626849705;0.321190904988789;0
0.04;0.0959461128319798;0.317805753033976;0
0.05;0.0991086079690799;0.314331153428817;0
0.06;0.102235958978224;0.310768301451915;0
0.07;0.105327288804288;0.307118416782156;0
0.08;0.10838173269724;0.303382743091165;0
0.09;0.111398438450214;0.299562547629266;0
0.1;0.11437656663341;0.295659120805085;0
0.11;0.11731529082376;0.291673775758935;0
0.12;0.120213797830305;0.287607847930123;0
0.13;0.123071287915215;0.283462694618312;0
0.14;0.125886975010396;0.279239694539081;0
0.15;0.12866008692963;0.274940247373843;0
0.16;0.131389865576189;0.270565773314234;0
0.17;0.134075567145863;0.266117712601148;0
0.18;0.136716462325364;0.261597525058555;0
0.19;0.139311836486035;0.257006689622242;0
0.2;0.141860989872834;0.252346703863641;0
0.21;0.144363237788529;0.24761908350889;0
0.22;0.146817910773059;0.242825361953272;0
0.23;0.149224354778033;0.237967089771201;0
0.24;0.151581931336293;0.233045834221892;0
0.25;0.153890017726523;0.228063178750885;0
0.26;0.156148007132858;0.223020722487571;0
0.27;0.158355308799445;0.217920079738882;0
0.28;0.160511348179925;0.212762879479297;0
0.29;0.162615567081804;0.207550764837337;0
0.3;0.164667423805667;0.202285392578686;0
0.31;0.166666393279213;0.196968432586128;0
0.32;0.168611967186075;0.191601567336434;0
0.33;0.170503654089395;0.186186491374378;0
0.34;0.172340979550126;0.180724910784038;0
0.35;0.174123486240039;0.175218542657548;0
0.36;0.1758507340494;0.169669114561463;0
0.37;0.177522300189309;0.164078364000898;0
0.38;0.179137779288663;0.158448037881614;0
0.39;0.18069678348574;0.152779891970207;0
0.4;0.182198942514363;0.147075690352572;0
0.41;0.183643903784659;0.141337204890798;0
0.42;0.185031332458368;0.13556621467867;0
0.43;0.186360911518705;0.129764505495941;0
0.44;0.187632341834759;0.123933869261531;0
0.45;0.188845342220424;0.118076103485832;0
0.46;0.189999649487843;0.112193010722274;0
0.47;0.19109501849537;0.106286398018325;0
0.48;0.192131222190038;0.100358076366082;0
0.49;0.193108051644532;0.0944098601526338;0
0.5;0.194025316088665;0.0884435666103383;0
0.51;0.194882842935357;0.0824610152672023;0
0.52;0.19568047780112;0.0764640273975115;0
0.53;0.19641808452105;0.0704544254728836;0
0.54;0.197095545158329;0.0644340326139053;0
0.55;0.197712760008255;0.0584046720425179;0
0.56;0.198269647596792;0.0523681665353126;0
0.57;0.198766144673659;0.0463263378779;0
0.58;0.199202206199971;0.0402810063205138;0
0.59;0.199577805330439;0.0342339900350101;0
0.6;0.199892933390151;0.0281871045734242;0
0.61;0.200147599845942;0.0221421623282416;0
0.62;0.200341832272373;0.0161009719945451;0
0.63;0.200475676312353;0.0100653380341937;0
0.64;0.200549195632394;0.00403706014219236;0
0.65;0.200562471872554;-0.00198206728459357;0
0.66;0.200515604591076;-0.00799025567622134;0
0.67;0.200408711203744;-0.013985722815799;0
0.68;0.200241926918;-0.0199666933628049;0
0.69;0.200015404661832;-0.0259313993734463;0
0.7;0.19972931500748;-0.0318780808179065;0
0.71;0.199383846089978;-0.0378049860943309;0
0.72;0.198979203520576;-0.0437103725394029;0
0.73;0.198515610295067;-0.0495925069353635;0
0.74;0.197993306697067;-0.0554496660133273;0
0.75;0.197412550196274;-0.0612801369527516;0
0.76;0.19677361534175;-0.0670822178769156;0
0.77;0.19607679365027;-0.0728542183442664;0
0.78;0.195322393489775;-0.0785944598354934;0
0.79;0.194510739957973;-0.084301276236192;0
0.8;0.193642174756135;-0.0899730143149788;0
0.81;0.19271705605813;-0.0956080341969231;0
0.82;0.19173575837475;-0.101204709832162;0
0.83;0.190698672413363;-0.106761429459563;0
0.84;0.189606204932965;-0.112276596065313;0
0.85;0.188458778594659;-0.11774862783629;0
0.86;0.187256831807624;-0.123175958608104;0
0.87;0.186000818570638;-0.128557038307679;0
0.88;0.184691208309189;-0.133890333390245;0
0.89;0.18332848570825;-0.139174327270628;0
0.9;0.181913150540757;-0.144407520748714;0
0.91;0.180445717491876;-0.149588432428975;0
0.92;0.178926715979082;-0.154715599133925;0
0.93;0.177356689968144;-0.159787576311418;0
0.94;0.175736197785063;-0.164802938435657;0
0.95;0.174065811924029;-0.169760279401805;0
0.96;0.172346118851453;-0.174658212914108;0
0.97;0.170577718806159;-0.1794953728674;0
0.98;0.168761225595786;-0.184270413721912;0
0.99;0.166897266389471;-0.188982010871263;0
1;0.164986481506885;-0.193628861003551;0
1.01;0.163029524203685;-0.198209682455429;0
1.02;0.161027060453471;-0.202723215559098;0
1.03;0.158979768726284;-0.2071682229821;0
1.04;0.156888339763759;-0.211543490059831;0
1.05;0.154753476350971;-0.215847825120695;0
1.06;0.152575893085075;-0.220080059803802;0
1.07;0.150356316140789;-0.224239049369132;0
1.08;0.148095483032828;-0.228323673000086;0
1.09;0.145794142375326;-0.232332834098347;0
1.1;0.143453053638362;-0.236265460570975;0
1.11;0.14107298690164;-0.240120505109656;0
1.12;0.138654722605416;-0.243896945462056;0
1.13;0.136199051298747;-0.247593784695181;0
1.14;0.133706773385141;-0.251210051450704;0
1.15;0.131178698865689;-0.254744800192191;0
1.16;0.128615647079768;-0.258197111444147;0
1.17;0.126018446443386;-0.261566092022859;0
1.18;0.123387934185249;-0.26485087525894;0
1.19;0.120724956080656;-0.268050621211558;0
1.2;0.118030366183274;-0.271164516874283;0
1.21;0.1153050265549;-0.274191776372493;0
1.22;0.112549806993287;-0.277131641152329;0
